Batch Number,Batch Row,SKU,Item Name,Customer-facing Name,Reporting Category,Default Vendor Name,Default Vendor Code,Local Image Filename,Local Image Relative Path,Local Image Absolute Path,Website Image URL,Has Local Image,Has Website Image,Has Any Image
1,223,T-TNK-HND-COMPLETE,Handle for 1/2 cubic foot DI Tank (assembled),Handle for 1/2 cubic foot DI Tank (assembled),Tucker,Tucker,T-TNK-HND-COMPLETE,T-TNK-HND-COMPLETE.png,Images\Tucker images\T-TNK-HND-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-TNK-HND-COMPLETE.png,,Y,N,Y
1,224,65000,"Handle, Plastic Tapered","Handle, Plastic Tapered",Tucker,Tucker,65000,65000.png,Images\Tucker images\65000.png,C:\Codex\AZCS Inventory\Images\Tucker images\65000.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/handle-plastic-tapered-341943.jpg?v=1746392176,Y,Y,Y
1,225,UGK-20ALPHA-SOLAR-HB,Honey Badger Upgrade For 20 Alpha Solar,Honey Badger Upgrade For 20 Alpha Solar,Tucker,Tucker,UGK-20ALPHA-SOLAR-HB,UGK-20ALPHA-SOLAR-HB.jpeg,Images\Tucker images\UGK-20ALPHA-SOLAR-HB.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\UGK-20ALPHA-SOLAR-HB.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/honey-badger-upgrade-for-20-alpha-solar-9676420.jpg?v=1754714514,Y,Y,Y
1,226,12037,Hose Barb Straight 1/2 JG to 3/4,Hose Barb Straight 1/2 JG to 3/4,Tucker,Tucker,12037,12037.png,Images\Tucker images\12037.png,C:\Codex\AZCS Inventory\Images\Tucker images\12037.png,,Y,N,Y
1,227,T-INLINE-GAUGE,Inline Pressure Gauge,Inline Pressure Gauge,Tucker,Tucker,T-INLINE-GAUGE,T-INLINE-GAUGE.png,Images\Tucker images\T-INLINE-GAUGE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-INLINE-GAUGE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/inline-pressure-gauge-8037899.png?v=1771283660,Y,Y,Y
1,228,80012,In-line TDS Meter Single Probe,In-line TDS Meter Single Probe,Tucker,Tucker,80012,80012.png,Images\Tucker images\80012.png,C:\Codex\AZCS Inventory\Images\Tucker images\80012.png,,Y,N,Y
1,229,T-ALPHA-SIMUL-KIT,Jet and Rinse Bar Simultaneous Operation Kit for Alpha Brushes,Jet and Rinse Bar Simultaneous Operation Kit for Alpha Brushes,Tucker,Tucker,T-ALPHA-SIMUL-KIT,T-ALPHA-SIMUL-KIT.png,Images\Tucker images\T-ALPHA-SIMUL-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ALPHA-SIMUL-KIT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/jet-and-rinse-bar-simultaneous-operation-kit-for-alpha-brushes-447048.jpg?v=1746392489,Y,Y,Y
1,230,12012,Large Battery Box,Large Battery Box,Tucker,Tucker,12012,12012.jpeg,Images\Tucker images\12012.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\12012.jpeg,,Y,N,Y
1,231,LOCT-BTN,Locking button pin for LOCT system,Locking button pin for LOCT system,Tucker,Tucker,LOCT-BTN,LOCT-BTN.jpeg,Images\Tucker images\LOCT-BTN.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\LOCT-BTN.jpeg,,Y,N,Y
1,232,T-GN-V2-LT,LOCT Adjustable Tucker Gooseneck w/ Quick Release for #1 Clamp,LOCT Adjustable Tucker Gooseneck w/ Quick Release for #1 Clamp,Tucker,Tucker,T-GN-V2-LT,T-GN-V2-LT.jpeg,Images\Tucker images\T-GN-V2-LT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-V2-LT.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/loct-adjustable-tucker-gooseneck-w-quick-release-for-1-clamp-206844.jpg?v=1746392290,Y,Y,Y
1,233,T-BRUSH-LOCT,"Loct Brush Socket, Black",LOCT Brush Socket,Tucker,Tucker,T-BRUSH-LOCT,T-BRUSH-LOCT.jpeg,Images\Tucker images\T-BRUSH-LOCT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-BRUSH-LOCT.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/loct-brush-socket-176977.jpg?v=1746392242,Y,Y,Y
1,234,T-GN-ADJ-LOCT,LOCT end of adjustable Tucker Gooseneck,LOCT End Of Adjustable Tucker® Gooseneck,Tucker,Tucker,T-GN-ADJ-LOCT,T-GN-ADJ-LOCT.jpeg,Images\Tucker images\T-GN-ADJ-LOCT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-ADJ-LOCT.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/loct-end-of-adjustable-tucker-gooseneck-560459.jpg?v=1746392298,Y,Y,Y
1,235,40001-V2-LT,LOCT Reach Around Gooseneck w/ Quick Release for #1 Clamp,LOCT Reach Around Gooseneck w/ Quick Release for #1 Clamp,Tucker,Tucker,40001-V2-LT,40001-V2-LT.jpeg,Images\Tucker images\40001-V2-LT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\40001-V2-LT.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/loct-reach-around-gooseneck-w-quick-release-for-1-clamp-769825.jpg?v=1746392293,Y,Y,Y
1,236,T-LOCT-TIP,LOCT Tip for #1 Clamp,LOCT Tip for #1 Clamp,Tucker,Tucker,T-LOCT-TIP,T-LOCT-TIP.jpeg,Images\Tucker images\T-LOCT-TIP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-LOCT-TIP.jpeg,,Y,N,Y
1,237,T-LUBE,Lubricant Packet,Lubricant Packet,Tucker,Tucker,T-LUBE,T-LUBE.png,Images\Tucker images\T-LUBE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-LUBE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/lubricant-packet-901289.jpg?v=1746392327,Y,Y,Y
1,238,60040-005,Male and Female Quick connect for pole hose and garden hose,Male and Female Quick Connect for Pole Hose and Garden Hose,Tucker,Tucker,60040-005,60040-005.png,Images\Tucker images\60040-005.png,C:\Codex\AZCS Inventory\Images\Tucker images\60040-005.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/male-and-female-quick-connect-for-pole-hose-and-garden-hose-766782.jpg?v=1746392533,Y,Y,Y
1,239,MO-MANIFOLD,Manifold for Max output,Manifold for Max output,Tucker,Tucker,MO-MANIFOLD,MO-MANIFOLD.png,Images\Tucker images\MO-MANIFOLD.png,C:\Codex\AZCS Inventory\Images\Tucker images\MO-MANIFOLD.png,,Y,N,Y
1,240,T-MO-110,Max Output 110v Complete,Tucker® Max Output 5-Stage RO/DI System,Tucker,Tucker,T-MO-110,T-MO-110.jpeg,Images\Tucker images\T-MO-110.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-MO-110.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-max-output-5-stage-rodi-system-124622.jpg?v=1770223109,Y,Y,Y
1,241,H2PROWP,Tucker H2Pro WP,Tucker H2Pro WP,Tucker,Tucker,10041-SS,10041-SS.jpeg,Images\Tucker images\10041-SS.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\10041-SS.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/RHG-18.jpg?v=1746391989,Y,Y,Y
1,242,12GL-LT-PP,"NEW Tucker Standard Size Glide Brush w/ Loct fitting, Quad Pencil Jets",Water Fed Brush | Tucker® Glide - 4 Pencil Jets - NEW Standard Size w/ Loct fitting Quad,Tucker,Tucker,12GL-LT-PP,12GL-LT-PP.png,Images\Tucker images\12GL-LT-PP.png,C:\Codex\AZCS Inventory\Images\Tucker images\12GL-LT-PP.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/water-fed-brush-tucker-glide-4-pencil-jets-949393.jpg?v=1746392230,Y,Y,Y
1,243,12HB-LT-PP,"NEW Tucker Standard Size Honey Badger Brush w/ Loct fitting, Quad Pencil Jets","NEW Tucker Standard Size Honey Badger Brush w/Loct fitting, Quad Pencil Jets",Tucker,Tucker,12HB-LT-PP,12HB-LT-PP.jpeg,Images\Tucker images\12HB-LT-PP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\12HB-LT-PP.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/RHG-068.jpg?v=1746392014,Y,Y,Y
1,244,18GL-LT-PP,"NEW Tucker XL Size Glide Brush w/ Loct fitting, Quad Pencil Jets",Water Fed Brush | Tucker® Glide - 4 Pencil Jets - NEW XL Size w/ Loct fitting Quad,Tucker,Tucker,18GL-LT-PP,18GL-LT-PP.png,Images\Tucker images\18GL-LT-PP.png,C:\Codex\AZCS Inventory\Images\Tucker images\18GL-LT-PP.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/water-fed-brush-tucker-glide-4-pencil-jets-949393.jpg?v=1746392230,Y,Y,Y
1,245,18HB-LT-PP,"NEW Tucker XL Size Honey Badger Brush w/ Loct fitting, Quad Pencil Jets","NEW Tucker XL Size Honey Badger Brush w/Loct fitting, Quad Pencil Jets",Tucker,Tucker,18HB-LT-PP,18HB-LT-PP.jpeg,Images\Tucker images\18HB-LT-PP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\18HB-LT-PP.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/new-tucker-xl-size-honey-badger-brush-wloct-fitting-quad-pencil-jets-4573571.jpg?v=1757715928,Y,Y,Y
1,246,T-T1-V2-COMPLETE,No 1 Clamp w/ all hardware Tucker® V2,Number 1 Clamp w/ all hardware Tucker® V2,Tucker,Tucker,T-T1-V2-COMPLETE,T-T1-V2-COMPLETE.png,Images\Tucker images\T-T1-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T1-V2-COMPLETE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/number-1-clamp-w-all-hardware-tucker-v2-847929.jpg?v=1746392641,Y,Y,Y
1,247,T-T10-V2-COMPLETE,No 10 Clamp w/ all hardware Tucker® V2,Number 10 Clamp w/ all hardware Tucker® V2,Tucker,Tucker,T-T10-V2-COMPLETE,T-T10-V2-COMPLETE.jpeg,Images\Tucker images\T-T10-V2-COMPLETE.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-T10-V2-COMPLETE.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/number-10-clamp-w-all-hardware-tucker-v2-940269.jpg?v=1746392644,Y,Y,Y
1,248,T-T2-V2-COMPLETE,No 2 Clamp w/ all hardware Tucker® V2,Number 2 Clamp w/ all hardware Tucker® V2,Tucker,Tucker,T-T2-V2-COMPLETE,T-T2-V2-COMPLETE.png,Images\Tucker images\T-T2-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T2-V2-COMPLETE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/number-2-clamp-w-all-hardware-tucker-v2-177234.jpg?v=1746392639,Y,Y,Y
1,249,T-T3-V2-COMPLETE,No 3 Clamp w/ all hardware Tucker® V2,Number 3 Clamp w/ all hardware Tucker® V2,Tucker,Tucker,T-T3-V2-COMPLETE,T-T3-V2-COMPLETE.png,Images\Tucker images\T-T3-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T3-V2-COMPLETE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/number-3-clamp-w-all-hardware-tucker-v2-260853.jpg?v=1746392632,Y,Y,Y
1,250,T-T4-V2-COMPLETE,No 4 Clamp w/ all hardware Tucker® V2,Number 4 Clamp w/ all hardware Tucker® V2,Tucker,Tucker,T-T4-V2-COMPLETE,T-T4-V2-COMPLETE.png,Images\Tucker images\T-T4-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T4-V2-COMPLETE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/number-4-clamp-w-all-hardware-tucker-v2-491228.jpg?v=1746392629,Y,Y,Y
